run_id,timestamp,dataset_fingerprint,embedding,embedding_paradigm,embedding_rationale,classifier,f1_macro,f1_macro_std,f1_weighted,f1_weighted_std,accuracy,accuracy_std,precision_macro,precision_macro_std,recall_macro,recall_macro_std,roc_auc,roc_auc_std,best_params
20260328_031334,2026-03-28T05:24:08,84439e9816e53920,BAAI/bge-m3,Sentence-level (contrastive),Multi-granular and multilingual contrastive embedding chosen for its robustness on heterogeneous short-text inputs.,mlp,0.935884893036359,0.0058859726311616,0.9359755687651888,0.0058888475879131,0.9359799476995808,0.0058991048956626,0.936105862519688,0.0060413708728639,0.9359514359621224,0.005711176341248,0.9826202785023628,0.0027623209317597,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [512], ""learning_rate_init"": 0.001}"
20260328_215318,2026-03-28T21:53:37,84439e9816e53920,BAAI/bge-m3,Sentence-level (contrastive),Multi-granular and multilingual contrastive embedding chosen for its robustness on heterogeneous short-text inputs.,knn,0.9364020838662276,0.0107591417187082,0.9364650690034274,0.010752101438963,0.936454990807459,0.0107464035141728,0.9365477629168912,0.0106070295650098,0.9368623125233322,0.010809999844463,0.9842727258942656,0.0046088323953147,"{""metric"": ""cosine"", ""n_neighbors"": 5, ""weights"": ""distance""}"
20260328_215318,2026-03-28T21:53:52,84439e9816e53920,intfloat/e5-large-v2,Sentence-level (contrastive),"Strong contrastive encoder frequently used as a robust text embedding baseline, especially for short query-like inputs.",logistic_regression,0.9444859111112476,0.0073222410478854,0.944569931832428,0.0073226141697136,0.944574117002204,0.0073348765405063,0.944652115931736,0.0076459026061025,0.9444467413630168,0.0071561461456636,0.9858342041898648,0.002751646723294,"{""C"": 0.01, ""class_weight"": null, ""solver"": ""lbfgs""}"
20260328_215318,2026-03-28T21:54:22,84439e9816e53920,intfloat/e5-large-v2,Sentence-level (contrastive),"Strong contrastive encoder frequently used as a robust text embedding baseline, especially for short query-like inputs.",linear_svc,0.9444699799127422,0.0082091198846566,0.9445623808428992,0.008203377613488,0.9445752589327516,0.0082081491174609,0.9447616284757104,0.0084093276005785,0.9443052844859474,0.0081339588956718,0.9854689939286108,0.0031178027361803,"{""estimator__C"": 0.001}"
20260328_215911,2026-03-28T22:06:40,84439e9816e53920,intfloat/e5-large-v2,Sentence-level (contrastive),"Strong contrastive encoder frequently used as a robust text embedding baseline, especially for short query-like inputs.",svm_rbf,0.9535301016131584,0.0063720681830913,0.9536197379829364,0.0063732893507182,0.953649039065444,0.0063852198149196,0.9543438428661644,0.0067480928795323,0.953115036637139,0.0061931269701629,0.9887607515432878,0.00174879079742,"{""C"": 10.0, ""class_weight"": null, ""gamma"": ""scale""}"
20260328_215911,2026-03-28T22:07:26,84439e9816e53920,intfloat/e5-large-v2,Sentence-level (contrastive),"Strong contrastive encoder frequently used as a robust text embedding baseline, especially for short query-like inputs.",sgd_classifier,0.9329879920253183,0.0090820193670568,0.9330906834514234,0.0090955819053092,0.9331057085108084,0.0091080605269185,0.9333614447470742,0.0090650542336156,0.9329282625659824,0.0087927725857872,0.943593279366479,0.014890036835051,"{""alpha"": 1e-05, ""class_weight"": null, ""penalty"": ""l1""}"
20260328_232450,2026-03-28T23:53:13,84439e9816e53920,intfloat/e5-large-v2,Sentence-level (contrastive),"Strong contrastive encoder frequently used as a robust text embedding baseline, especially for short query-like inputs.",random_forest,0.9322973225852051,0.0071404400044354,0.9324784472220268,0.0071103962564554,0.9326249557501912,0.0070656572230293,0.935051193577842,0.0066333303144631,0.9313641130820912,0.0072377518367424,0.9825040446901327,0.0029892662357474,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""log2"", ""n_estimators"": 200}"
20260328_232450,2026-03-29T00:01:12,84439e9816e53920,intfloat/e5-large-v2,Sentence-level (contrastive),"Strong contrastive encoder frequently used as a robust text embedding baseline, especially for short query-like inputs.",extra_trees,0.933266914858062,0.0111382949213446,0.9334399683885556,0.0111212524006706,0.9335761838964954,0.0111171033161836,0.9359987550009972,0.0115538148022726,0.9323556082364048,0.0110233280328605,0.9829457701835964,0.0027709046448218,"{""class_weight"": ""balanced"", ""max_depth"": 20, ""max_features"": ""sqrt"", ""n_estimators"": 500}"
20260328_232450,2026-03-29T00:12:03,84439e9816e53920,intfloat/e5-large-v2,Sentence-level (contrastive),"Strong contrastive encoder frequently used as a robust text embedding baseline, especially for short query-like inputs.",mlp,0.950701575251409,0.00917218444496,0.9507794090682428,0.0091634143941886,0.9507850772516016,0.0091652732974044,0.9508411002659566,0.0092401922527407,0.950612483909743,0.0091349574976581,0.9871180925731756,0.0026404772042007,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [512], ""learning_rate_init"": 0.001}"
20260328_232450,2026-03-29T00:12:33,84439e9816e53920,intfloat/e5-large-v2,Sentence-level (contrastive),"Strong contrastive encoder frequently used as a robust text embedding baseline, especially for short query-like inputs.",knn,0.9440307762648416,0.01022425765188,0.9441035585174788,0.0102212090828433,0.9440956481026824,0.0102278699954589,0.9439609222373694,0.0102801504205366,0.9441802451134358,0.010132037057335,0.9835230670473802,0.003389189565085,"{""metric"": ""cosine"", ""n_neighbors"": 5, ""weights"": ""distance""}"
20260328_232450,2026-03-29T00:16:00,84439e9816e53920,Alibaba-NLP/gte-Qwen2-7B-instruct,Instruction-tuned,Frontier instruction-tuned 7B embedding model included to evaluate whether state-of-the-art large-scale representations offer measurable gains.,logistic_regression,0.9454581832366872,0.0089289852185293,0.9455402071080826,0.0089226677375101,0.9455424741067248,0.008933966019002,0.9455855916208386,0.0091780011399596,0.945431148127209,0.0087342986451099,0.9857485287383738,0.0044682666857063,"{""C"": 0.01, ""class_weight"": ""balanced"", ""solver"": ""liblinear""}"
20260328_232450,2026-03-29T00:32:54,84439e9816e53920,Alibaba-NLP/gte-Qwen2-7B-instruct,Instruction-tuned,Frontier instruction-tuned 7B embedding model included to evaluate whether state-of-the-art large-scale representations offer measurable gains.,linear_svc,0.9468621467241988,0.0119092283131714,0.946958371881156,0.0118873988310805,0.9469778808052892,0.0118873717294681,0.9472949718325994,0.0120831405172031,0.9465808555575876,0.0118314080070584,0.9848865095261564,0.0055987889616263,"{""estimator__C"": 0.01}"
20260328_232450,2026-03-29T01:26:18,84439e9816e53920,Alibaba-NLP/gte-Qwen2-7B-instruct,Instruction-tuned,Frontier instruction-tuned 7B embedding model included to evaluate whether state-of-the-art large-scale representations offer measurable gains.,svm_rbf,0.9405737675717474,0.0101775649198845,0.9407035625656612,0.0101461439341004,0.9407634947642484,0.0101300049373307,0.9417891505774982,0.0102391550411204,0.9400059570008388,0.0101713483787864,0.9876782014914324,0.0045868579685656,"{""C"": 10.0, ""class_weight"": null, ""gamma"": ""scale""}"
20260328_232450,2026-03-29T01:26:45,84439e9816e53920,Alibaba-NLP/gte-Qwen2-7B-instruct,Instruction-tuned,Frontier instruction-tuned 7B embedding model included to evaluate whether state-of-the-art large-scale representations offer measurable gains.,sgd_classifier,0.9348942286324622,0.0160568677149863,0.935009200718549,0.0160056983400943,0.9350344292060158,0.0159715724882791,0.9352345396585776,0.0156202231145483,0.9347475809741528,0.0162513583443882,0.9573148488478016,0.0118481942928431,"{""alpha"": 0.0001, ""class_weight"": ""balanced"", ""penalty"": ""l1""}"
20260328_232450,2026-03-29T01:37:29,84439e9816e53920,Alibaba-NLP/gte-Qwen2-7B-instruct,Instruction-tuned,Frontier instruction-tuned 7B embedding model included to evaluate whether state-of-the-art large-scale representations offer measurable gains.,random_forest,0.9087206521750936,0.0127926439191773,0.9089840799836786,0.0127407646677397,0.9092267988260954,0.0126820363585293,0.91204023843717,0.0125350238645345,0.9077217081127984,0.0128072692237694,0.9768536132357972,0.0078248759588161,"{""class_weight"": ""balanced"", ""max_depth"": 20, ""max_features"": ""sqrt"", ""n_estimators"": 500}"
20260328_232450,2026-03-29T01:40:33,84439e9816e53920,Alibaba-NLP/gte-Qwen2-7B-instruct,Instruction-tuned,Frontier instruction-tuned 7B embedding model included to evaluate whether state-of-the-art large-scale representations offer measurable gains.,extra_trees,0.911056591227412,0.0140043791366316,0.9113288028910056,0.0139238257286218,0.9116191433237032,0.0137887862561833,0.9151104214915128,0.0127521066911057,0.9099870587367554,0.0141688992216198,0.9785065015044488,0.0084437404482098,"{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""n_estimators"": 500}"
20260328_232450,2026-03-29T01:54:47,84439e9816e53920,Alibaba-NLP/gte-Qwen2-7B-instruct,Instruction-tuned,Frontier instruction-tuned 7B embedding model included to evaluate whether state-of-the-art large-scale representations offer measurable gains.,mlp,0.9416081013511204,0.0112646530730589,0.9417061381424248,0.0112296625323677,0.9417227164243872,0.0112074799064128,0.94188662887276,0.0108987625589382,0.941509268200764,0.0114611231818826,0.9843944969060354,0.0061673291151953,"{""alpha"": 0.01, ""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001}"
20260328_232450,2026-03-29T01:55:15,84439e9816e53920,Alibaba-NLP/gte-Qwen2-7B-instruct,Instruction-tuned,Frontier instruction-tuned 7B embedding model included to evaluate whether state-of-the-art large-scale representations offer measurable gains.,knn,0.906803776071109,0.0097494232480996,0.906863725234763,0.0097301566966384,0.9068378801201312,0.0097353538033914,0.9071195728233686,0.0098064950080053,0.9075674165576142,0.0097793596620973,0.9686019716878695,0.0054603228435897,"{""metric"": ""cosine"", ""n_neighbors"": 15, ""weights"": ""distance""}"
20260328_232450,2026-03-29T01:55:36,84439e9816e53920,jinaai/jina-embeddings-v3,Sentence-level (contrastive),Modern multitask embedding model included as a practical high-performing sentence representation candidate.,logistic_regression,0.9296498037425815,0.0074837105491259,0.9297485797338416,0.0074970400804215,0.9297632777974444,0.0075116340727748,0.930123153851154,0.0075339921952183,0.9297190182523244,0.0071774862335696,0.9795675897928124,0.0032374186544116,"{""C"": 0.01, ""class_weight"": ""balanced"", ""solver"": ""lbfgs""}"
20260328_232450,2026-03-29T01:56:11,84439e9816e53920,jinaai/jina-embeddings-v3,Sentence-level (contrastive),Modern multitask embedding model included as a practical high-performing sentence representation candidate.,linear_svc,0.9281422685626326,0.0103566605057948,0.9282742266633311,0.0103669188111318,0.928326729168332,0.0104071831329322,0.92926645210098,0.0111691481509897,0.9278264785881042,0.0100493763969438,0.9795383794694816,0.0028112973074124,"{""estimator__C"": 0.001}"
20260328_232450,2026-03-29T02:01:14,84439e9816e53920,jinaai/jina-embeddings-v3,Sentence-level (contrastive),Modern multitask embedding model included as a practical high-performing sentence representation candidate.,svm_rbf,0.9491786170857296,0.0065906163392397,0.9492879662830892,0.0065626104599484,0.9493508124835848,0.0065106931590791,0.9506740946722732,0.0055247602843576,0.9486578459120688,0.0069091510225568,0.9868182839930296,0.0027074680962478,"{""C"": 50.0, ""class_weight"": null, ""gamma"": ""scale""}"
20260328_232450,2026-03-29T02:01:31,84439e9816e53920,jinaai/jina-embeddings-v3,Sentence-level (contrastive),Modern multitask embedding model included as a practical high-performing sentence representation candidate.,sgd_classifier,0.9090514271465434,0.0052952294374971,0.9091783945864318,0.005303842849845,0.9092165214511652,0.0053127734267718,0.9098792716407128,0.0053411696506495,0.9091735016047215,0.0051148210147173,0.9305393804429652,0.0180540847926711,"{""alpha"": 0.0001, ""class_weight"": ""balanced"", ""penalty"": ""l1""}"
20260328_232450,2026-03-29T02:07:47,84439e9816e53920,jinaai/jina-embeddings-v3,Sentence-level (contrastive),Modern multitask embedding model included as a practical high-performing sentence representation candidate.,random_forest,0.9221891364514444,0.0096207269834647,0.9224017048002168,0.0095915358383017,0.9225919539573604,0.0095657113911349,0.9253940613650988,0.0096576972507084,0.9212531891169468,0.0096351554205937,0.9798520465114432,0.0040284698678606,"{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""n_estimators"": 500}"
20260328_232450,2026-03-29T02:09:44,84439e9816e53920,jinaai/jina-embeddings-v3,Sentence-level (contrastive),Modern multitask embedding model included as a practical high-performing sentence representation candidate.,extra_trees,0.9246058241628414,0.008210318324257,0.924809973362432,0.008180748589445,0.9249808726633246,0.0081489863325965,0.9275146529138436,0.0080948186445145,0.9236716132100694,0.0082521202859445,0.9813494773068774,0.0023769567841547,"{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""n_estimators"": 500}"
20260328_232450,2026-03-29T02:14:02,84439e9816e53920,jinaai/jina-embeddings-v3,Sentence-level (contrastive),Modern multitask embedding model included as a practical high-performing sentence representation candidate.,mlp,0.929182707700578,0.0081352150279871,0.929282717678218,0.008126216725913,0.9292836669673752,0.0081267319692233,0.9292848679783002,0.0081459695040428,0.9292638126971642,0.0081672651659381,0.982098410800095,0.0030640333625174,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.0001}"
20260328_232450,2026-03-29T02:14:12,84439e9816e53920,jinaai/jina-embeddings-v3,Sentence-level (contrastive),Modern multitask embedding model included as a practical high-performing sentence representation candidate.,knn,0.9468984334155456,0.0073306395479169,0.9469692510629184,0.0073247575143821,0.946964177638716,0.0073276299646219,0.9468807460749736,0.0073391857559754,0.9470440033501384,0.0072979102183881,0.9852744056763284,0.0036870735302406,"{""metric"": ""cosine"", ""n_neighbors"": 9, ""weights"": ""distance""}"
20260328_232450,2026-03-29T02:15:46,84439e9816e53920,meta-llama/Meta-Llama-3.1-8B-Instruct,Instruction-tuned,Instruction-tuned generative LLM reused as a feature extractor to test whether a general-purpose model can compete as a phishing representation model.,logistic_regression,0.9502526839192904,0.0111919873139174,0.9503234028372372,0.0111864660213885,0.950322595379749,0.0111952215220816,0.9503351627836276,0.0113403311622738,0.9502782653887806,0.0109936432726211,0.9883671258696848,0.0030280578429876,"{""C"": 0.1, ""class_weight"": null, ""solver"": ""liblinear""}"
20260328_232450,2026-03-29T02:22:11,84439e9816e53920,meta-llama/Meta-Llama-3.1-8B-Instruct,Instruction-tuned,Instruction-tuned generative LLM reused as a feature extractor to test whether a general-purpose model can compete as a phishing representation model.,linear_svc,0.9449297187574256,0.0105420720367797,0.945035389678072,0.0105231169831846,0.945065147137751,0.0105243429313429,0.9455720150673677,0.0107302847823099,0.9445565857944808,0.0104666013598695,0.9872008352675524,0.0031671873283526,"{""estimator__C"": 0.001}"
20260328_232450,2026-03-29T02:45:01,84439e9816e53920,meta-llama/Meta-Llama-3.1-8B-Instruct,Instruction-tuned,Instruction-tuned generative LLM reused as a feature extractor to test whether a general-purpose model can compete as a phishing representation model.,svm_rbf,0.9444308491241408,0.0062897295615445,0.944542284347868,0.0062684816601606,0.9445821105160384,0.0062574001360576,0.9452686432766808,0.0062356797683308,0.944006546026336,0.0063282784365407,0.9897223234118008,0.0019949282968271,"{""C"": 10.0, ""class_weight"": null, ""gamma"": ""scale""}"
20260328_232450,2026-03-29T02:45:33,84439e9816e53920,meta-llama/Meta-Llama-3.1-8B-Instruct,Instruction-tuned,Instruction-tuned generative LLM reused as a feature extractor to test whether a general-purpose model can compete as a phishing representation model.,sgd_classifier,0.9362910379172928,0.0137516094278223,0.9364162263231914,0.0137125414094305,0.9364629843212936,0.0136892812758936,0.9371655317175378,0.0136708307348415,0.9359220057210555,0.0137710077457032,0.9578303081139318,0.018412551156407,"{""alpha"": 1e-05, ""class_weight"": ""balanced"", ""penalty"": ""elasticnet""}"
20260328_232450,2026-03-29T02:56:20,84439e9816e53920,meta-llama/Meta-Llama-3.1-8B-Instruct,Instruction-tuned,Instruction-tuned generative LLM reused as a feature extractor to test whether a general-purpose model can compete as a phishing representation model.,random_forest,0.922799208300224,0.0045681868717481,0.9229793331819184,0.0045588976324211,0.923080700231812,0.0045698633800213,0.9243894739459048,0.0049173397323113,0.9221298653464322,0.0044907995372593,0.9790692957723672,0.004068693368398,"{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""n_estimators"": 200}"
20260328_232450,2026-03-29T02:59:35,84439e9816e53920,meta-llama/Meta-Llama-3.1-8B-Instruct,Instruction-tuned,Instruction-tuned generative LLM reused as a feature extractor to test whether a general-purpose model can compete as a phishing representation model.,extra_trees,0.9179976484756848,0.0110480874649482,0.9181877143168756,0.0110144011220381,0.9183062886115266,0.0109814937255369,0.919768311221436,0.0109503391083274,0.9173723757038026,0.0110525239899871,0.9799732848058194,0.0036829588525364,"{""class_weight"": null, ""max_depth"": 20, ""max_features"": ""sqrt"", ""n_estimators"": 200}"
20260328_232450,2026-03-29T03:13:01,84439e9816e53920,meta-llama/Meta-Llama-3.1-8B-Instruct,Instruction-tuned,Instruction-tuned generative LLM reused as a feature extractor to test whether a general-purpose model can compete as a phishing representation model.,mlp,0.929182561704779,0.007836582893335,0.929284229683014,0.0078120713968472,0.929288234689566,0.007791923241862,0.92930563771068,0.0076139481500283,0.9292680404906786,0.0080778260615104,0.9830268491253312,0.0035529936414843,"{""alpha"": 0.01, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.001}"
20260328_232450,2026-03-29T03:13:31,84439e9816e53920,meta-llama/Meta-Llama-3.1-8B-Instruct,Instruction-tuned,Instruction-tuned generative LLM reused as a feature extractor to test whether a general-purpose model can compete as a phishing representation model.,knn,0.9135082047992474,0.0087019957507807,0.9135474880125076,0.0086937699605645,0.913523883477407,0.0086977369393039,0.9139965019590692,0.0087813281619085,0.9144465414169768,0.0087684224442174,0.9731471128467646,0.0071062767143938,"{""metric"": ""cosine"", ""n_neighbors"": 9, ""weights"": ""distance""}"
20260328_232450,2026-03-29T03:13:51,84439e9816e53920,BAAI/bge-large-en-v1.5,Sentence-level (contrastive),English-focused contrastive encoder included to measure whether a strong English-only model outperforms multilingual alternatives.,logistic_regression,0.9363377220193017,0.0117998004994522,0.936438175492846,0.011782954073319,0.936450423085268,0.0117758679726282,0.93657578302796,0.0117009719563488,0.9362690437174862,0.0118326328258321,0.9819045102072474,0.0051045447154875,"{""C"": 0.01, ""class_weight"": null, ""solver"": ""liblinear""}"
20260328_232450,2026-03-29T03:14:25,84439e9816e53920,BAAI/bge-large-en-v1.5,Sentence-level (contrastive),English-focused contrastive encoder included to measure whether a strong English-only model outperforms multilingual alternatives.,linear_svc,0.9310104066225235,0.0102431438724422,0.9311433641434071,0.0102257449738228,0.9311941167738178,0.0102079255837656,0.931895706285322,0.0101360039264646,0.9306528361277392,0.0102515355388513,0.9803201734831054,0.0044895592255738,"{""estimator__C"": 0.01}"
20260328_232450,2026-03-29T03:18:39,84439e9816e53920,BAAI/bge-large-en-v1.5,Sentence-level (contrastive),English-focused contrastive encoder included to measure whether a strong English-only model outperforms multilingual alternatives.,svm_rbf,0.951592905369076,0.006696510046974,0.9516911873380955,0.0066971846649501,0.9517374473284536,0.0067012950534557,0.9528920880085068,0.0069803315361124,0.9510911159101354,0.0064953856997492,0.9873865139359652,0.0041521432854244,"{""C"": 50.0, ""class_weight"": null, ""gamma"": ""scale""}"
20260328_232450,2026-03-29T03:18:56,84439e9816e53920,BAAI/bge-large-en-v1.5,Sentence-level (contrastive),English-focused contrastive encoder included to measure whether a strong English-only model outperforms multilingual alternatives.,sgd_classifier,0.9200684800884924,0.0112262601769266,0.92018928106545,0.0112199341766658,0.9202007513903006,0.0112290266615445,0.9203350870786562,0.0114096085538401,0.9200449728437312,0.0111063776370569,0.9386433207829656,0.0143242556649613,"{""alpha"": 1e-05, ""class_weight"": null, ""penalty"": ""l1""}"
20260328_232450,2026-03-29T03:25:23,84439e9816e53920,BAAI/bge-large-en-v1.5,Sentence-level (contrastive),English-focused contrastive encoder included to measure whether a strong English-only model outperforms multilingual alternatives.,random_forest,0.9322907177667862,0.0060617290347879,0.9324747525495748,0.0060348394679656,0.9326272396112868,0.0059885111291287,0.9351586537071184,0.005380748104485,0.9313210884470958,0.0061837471635116,0.9809573024447378,0.0050941558552247,"{""class_weight"": ""balanced"", ""max_depth"": 10, ""max_features"": ""sqrt"", ""n_estimators"": 200}"
20260328_232450,2026-03-29T03:27:16,84439e9816e53920,BAAI/bge-large-en-v1.5,Sentence-level (contrastive),English-focused contrastive encoder included to measure whether a strong English-only model outperforms multilingual alternatives.,extra_trees,0.9260385866745532,0.0079449222495207,0.9262409642475652,0.0079417732333542,0.926417421292437,0.0079398830900253,0.9291926156144686,0.0083447742383731,0.9250445793138552,0.007833191184499,0.9818991105604198,0.0050410532820331,"{""class_weight"": ""balanced"", ""max_depth"": 10, ""max_features"": ""sqrt"", ""n_estimators"": 500}"
20260328_232450,2026-03-29T03:30:35,84439e9816e53920,BAAI/bge-large-en-v1.5,Sentence-level (contrastive),English-focused contrastive encoder included to measure whether a strong English-only model outperforms multilingual alternatives.,mlp,0.9406243664109653,0.0121022842872272,0.9407246757551152,0.0120896349714178,0.9407429400143884,0.0120936810108189,0.9410363922613614,0.0122642227131907,0.9404331199208724,0.0119890109503799,0.9825035557063796,0.0051432898930336,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.001}"
20260328_232450,2026-03-29T03:30:42,84439e9816e53920,BAAI/bge-large-en-v1.5,Sentence-level (contrastive),English-focused contrastive encoder included to measure whether a strong English-only model outperforms multilingual alternatives.,knn,0.945467622870557,0.0053300500887052,0.9455332866476788,0.0053495189155734,0.9455299128706992,0.0053543429580396,0.9456082009236866,0.0050554336649476,0.945704539505871,0.0049318942756947,0.9798167109793616,0.0053410198574544,"{""metric"": ""cosine"", ""n_neighbors"": 5, ""weights"": ""distance""}"
20260328_232450,2026-03-29T03:30:57,84439e9816e53920,thenlper/gte-large,Sentence-level (contrastive),Mid-sized contrastive embedding model selected to study the quality-efficiency trade-off relative to both smaller and larger alternatives.,logistic_regression,0.9382496298934888,0.0069892731501517,0.938346166525964,0.0069888330280689,0.938364298683354,0.0069977444337345,0.9387385526718932,0.0071025569266148,0.9381896063366948,0.006851244349517,0.9824692150104942,0.0038741095946589,"{""C"": 0.01, ""class_weight"": ""balanced"", ""solver"": ""liblinear""}"
20260328_232450,2026-03-29T03:31:23,84439e9816e53920,thenlper/gte-large,Sentence-level (contrastive),Mid-sized contrastive embedding model selected to study the quality-efficiency trade-off relative to both smaller and larger alternatives.,linear_svc,0.9387048384303908,0.0073679942518646,0.9388123405780608,0.0073527190583169,0.9388427675828754,0.0073416662514234,0.9393401464354428,0.0072060415077207,0.9385019391902344,0.0074407782015256,0.981883801911907,0.0039110563853586,"{""estimator__C"": 0.001}"
20260328_232450,2026-03-29T03:35:50,84439e9816e53920,thenlper/gte-large,Sentence-level (contrastive),Mid-sized contrastive embedding model selected to study the quality-efficiency trade-off relative to both smaller and larger alternatives.,svm_rbf,0.9520854695513368,0.0055298559769481,0.9521789647441274,0.0055159740239699,0.9522159162279752,0.0054990210643242,0.953046497768885,0.0052131187372165,0.9516993949344612,0.0055641252928635,0.9875630497744248,0.0036974251295273,"{""C"": 10.0, ""class_weight"": null, ""gamma"": ""scale""}"
20260328_232450,2026-03-29T03:36:02,84439e9816e53920,thenlper/gte-large,Sentence-level (contrastive),Mid-sized contrastive embedding model selected to study the quality-efficiency trade-off relative to both smaller and larger alternatives.,sgd_classifier,0.9209544137493696,0.0067061687258024,0.9210993969394966,0.0066768325082457,0.9211611149809869,0.0066412456056337,0.9219876728254472,0.0063001197809923,0.9207239307417988,0.0068334742354058,0.9518430571324225,0.0172316514817606,"{""alpha"": 1e-05, ""class_weight"": null, ""penalty"": ""l2""}"
20260328_232450,2026-03-29T03:42:32,84439e9816e53920,thenlper/gte-large,Sentence-level (contrastive),Mid-sized contrastive embedding model selected to study the quality-efficiency trade-off relative to both smaller and larger alternatives.,random_forest,0.935154299341089,0.0040672010945957,0.9353335320622352,0.0040617135527937,0.9354957691473204,0.0040553450783422,0.9385330560388574,0.0045581688301736,0.9341297881128228,0.0040664384288823,0.9822078866194456,0.0032193828796223,"{""class_weight"": null, ""max_depth"": 10, ""max_features"": ""sqrt"", ""n_estimators"": 200}"
20260328_232450,2026-03-29T03:44:25,84439e9816e53920,thenlper/gte-large,Sentence-level (contrastive),Mid-sized contrastive embedding model selected to study the quality-efficiency trade-off relative to both smaller and larger alternatives.,extra_trees,0.9356847986160908,0.0040517804600008,0.9358487079743482,0.004070054032465,0.9359765219079376,0.0041153034974493,0.9384091067883918,0.0055695513601993,0.9348033264756694,0.0037835462291601,0.9834168525080867,0.0039505108001466,"{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""n_estimators"": 500}"
20260328_232450,2026-03-29T03:47:41,84439e9816e53920,thenlper/gte-large,Sentence-level (contrastive),Mid-sized contrastive embedding model selected to study the quality-efficiency trade-off relative to both smaller and larger alternatives.,mlp,0.9401263477309048,0.0045430925680499,0.9402354866979918,0.0045440393830599,0.9402747484897968,0.004561286590118,0.941063335859246,0.0051009989397453,0.939851274446082,0.0043787183141698,0.9844323013062576,0.0036861520502318,"{""alpha"": 0.001, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.0001}"
20260328_232450,2026-03-29T03:47:49,84439e9816e53920,thenlper/gte-large,Sentence-level (contrastive),Mid-sized contrastive embedding model selected to study the quality-efficiency trade-off relative to both smaller and larger alternatives.,knn,0.9483245700796517,0.0053475561528436,0.9483943173326018,0.0053631480982773,0.9483995843372808,0.005368598685552,0.9486363329935767,0.005172385494373,0.948431417695122,0.0049931750635489,0.9776421810697132,0.0031192177630835,"{""metric"": ""cosine"", ""n_neighbors"": 3, ""weights"": ""distance""}"
20260328_232450,2026-03-29T03:48:50,84439e9816e53920,Salesforce/SFR-Embedding-2_R,Instruction-tuned,Second-generation SFR embedding model included to measure within-family improvements under identical evaluation conditions.,logistic_regression,0.9545280209585704,0.0065446416786479,0.954605090183558,0.006537903623007,0.9546173961699648,0.0065405995832816,0.954858494131932,0.0066222752560006,0.954344607422299,0.0064839651244874,0.98914168321532,0.0028687552230441,"{""C"": 0.01, ""class_weight"": null, ""solver"": ""liblinear""}"
20260328_232450,2026-03-29T03:52:46,84439e9816e53920,Salesforce/SFR-Embedding-2_R,Instruction-tuned,Second-generation SFR embedding model included to measure within-family improvements under identical evaluation conditions.,linear_svc,0.9540412470243206,0.0074144563762574,0.9541219673873386,0.0074112217671118,0.9541400692009911,0.0074194321928115,0.9545691634371248,0.0076016517394817,0.953784996651034,0.0072183007245358,0.9878209041524932,0.0038649513272338,"{""estimator__C"": 0.001}"
20260328_232450,2026-03-29T04:08:54,84439e9816e53920,Salesforce/SFR-Embedding-2_R,Instruction-tuned,Second-generation SFR embedding model included to measure within-family improvements under identical evaluation conditions.,svm_rbf,0.952649537729817,0.0130695975349612,0.952712671495932,0.0130668850183921,0.9527115140857132,0.0130759536627214,0.95277013963161,0.0130464965143988,0.9527404121891048,0.0128167268104924,0.9915423849794788,0.0029233366991518,"{""C"": 10.0, ""class_weight"": null, ""gamma"": ""scale""}"
20260328_232450,2026-03-29T04:09:41,84439e9816e53920,Salesforce/SFR-Embedding-2_R,Instruction-tuned,Second-generation SFR embedding model included to measure within-family improvements under identical evaluation conditions.,sgd_classifier,0.9445042850795548,0.0084775119721965,0.9445765783738715,0.008468622405586,0.9445752589327516,0.0084708854460865,0.9446483578446166,0.008491638965736,0.9446756436544896,0.0084094991145802,0.956335169169521,0.0116000323127887,"{""alpha"": 0.001, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
20260328_232450,2026-03-29T04:20:22,84439e9816e53920,Salesforce/SFR-Embedding-2_R,Instruction-tuned,Second-generation SFR embedding model included to measure within-family improvements under identical evaluation conditions.,random_forest,0.9334355859167236,0.0136195624630895,0.9335599228545034,0.0135887435590123,0.9336001644379988,0.0135717028872644,0.9341303797271816,0.0134084200915935,0.9331580075630584,0.0137197545588645,0.980693871819236,0.0074718692392475,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""n_estimators"": 500}"
