id,path,hash,subject,txt,authority,distraction,liking_similarity_deception,social_proof,commitment_integrity_reciprocation,class,label
1810,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/No_Header/legit/784.txt,26c3e579487a015d8068e4d87d8c5814,Dear Ben well thanks for your thanks . I m,Dear Ben well thanks for your thanks. I m not sure that I did all that much but glad that the small amount is appreciated. It s a shame that the process couldn t have been quicker still but hopefully the final production stage will pass smoothly. Thanks for the copy of the paper which I ve skim read already looks very carefully done and therefore convincing I m sure you already heard that from others . I note that you also provide some supporting online material SOM . Provision of SOM is a relatively new facility for IJoC to offer and it may be suffering from teething problems. A paper of mine Maraun et al. that appeared online in IJoC back in February still has its SOM missing Hopefully this is a one off omission but I ll now email Glenn to remind him of this in relation to my paper and also point out that your paper has SOM. I think this is a problem on the publisher s side of things rather than an editorial problem. Because of our absent SOM we ve temporarily posted a copy of the SOM on our personal website. If your SOM was delayed and if you think that critics might complain if the paper appears without the SOM you might want to post a copy of the SOM on your own website when the paper appears online. But hopefully there ll be no problem with it I heard you had a recent trip to Australia for Tom s wedding hope that was fun Best regards Tim ,0,0,0,0,0,0,Legit
2147,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/No_Header/legit/3101.txt,f88266f923d433306e2c7ef9d42f3eac,Good On Fri May 13 2016 at 7 37 AM,Good On Fri May 13 2016 at 7 37 AM 0700 Reif Eric ,0,0,0,0,0,0,Legit
244,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/No_Header/legit/4733.txt,5e7a1cfaa585da77684e7cd66a4a0ef1,Deadline Hollywood has posted urgent news Note To Glenn Close,Deadline Hollywood has posted urgent news Note To Glenn Close Hugh Jackman Maggie Gyllenhaal Rupert Grint Broadway s Not A Whistle Stop For all of Deadline s headlines follow us Deadline on Twitter. This email was sent to user domain by Deadline. To ensure delivery to your inbox and not your spam folder please add user domain to your address book. If you prefer not to continue receiving email communications please unsubscribe here instead of replying to this email. To update your profile and customize what email alerts and newsletters you receive please click here. Having trouble reading this email View the web version here. Copyright 2014 PMC All rights reserved. 1 1 1 7 5 Santa Monica Blvd. Los Angeles CA 9 0 0 2 5 ,1,0,0,0,0,0,Legit
3376,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/No_Header/legit/244.txt,b189a6faa9bc9ed89d63ccffb98e448d,Stuart Taylor is the name . Karina can you please,Stuart Taylor is the name. Karina can you please look up his email address He lives in Chicago and hosted at his house in 2012 Sent from my iPhone ,0,0,0,0,0,0,Legit
2742,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/No_Header/legit/4164.txt,4d2b1fc7afaeb28f5f5ddf5fdde77cea,Phil Why is there so much missing data for the, Phil Why is there so much missing data for the South Pole The period Jan 75 thru Dec 90 is all missing except Dec 81 July Dec 85 Apr 87 Apr Sept 88 Apr 89. Also from and including Aug 2003 is missing. Also more seriously but correctable. The S Pole is just represented by a single box at 87.5S N Pole ditto I suspect . This screws up area averaging. It would be better to put the S Pole value in ALL boxes at 87.5S. I have had to do this in my code but you really should fix the raw gridded data. For area averages the difference is between having the S Pole represent the whole region south of 85S and having as now it represent one 72nd of this region. It is pretty obvious to me what is better. This affects the impression of missing data too of course. Tom. ,1,0,0,0,0,0,Legit
1528,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/No_Header/legit/4289.txt,bdfa8e55a58283b1c0d85fbeef3aae7a,Miami is pulled down . Jordan Kaplan National Finance Director,Miami is pulled down. Jordan Kaplan National Finance Director Democratic National Committee 202 488 5002 o 312 339 0224 c user domain ,0,0,0,0,0,0,Legit
1512,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/No_Header/legit/573.txt,2973dcabe40ddca8656bd360f01b09e2,CNN Politics Nightcap View this email in your browser c9040f6ff957a59bd88396e,CNN Politics Nightcap View this email in your browser c9040f6ff957a59bd88396e id 3Dd4d9039bba e 3D531c496baa May 10 2C 2016 by Tal Kopan Welcome to the CNN Politics Nightcap and good Tuesday evening from Washing ton. Bernie Sanders is looking to land a blow on Hillary Clinton 2C while Donald Trump has no active competitors in tonight s West Virginia and Neb raska primaries. Meanwhile 2C Vice President Joe Biden gives Clinton a vot e of confidence. Your bartender is Tal Kopan tal kopan sr 3Dnl pol 050916 talkopan 2C filling in for Eric Bradner ht tp www.cnn.com profiles eric bradner cid 3Dnl pol 071915 profile sr 3Dnl pol 072215 bradner 2C who will be back tomorrow. The tip jar nightcap cnn.com mailto user domain . Will a good night for Sanders even matter ,0,0,0,0,0,0,Legit
4473,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/No_Header/legit/1452.txt,5dfcb5ea40fcd5e6be69e9e554dc2001,Hi Keith and yvind I agree this is great and, Hi Keith and yvind I agree this is great and your priorities are on target. I ll prepare to help on those non temp subsections after you take a look at the especially the North Atlantic NAO one which is closer to your strength than mine I suspect . As for captions they re in the Figs Captions Worddoc that yvind sent on the 24th. Thanks to yvind for doing the references job as suggested by Keith. Best peck ,0,0,0,0,0,0,Legit
3169,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/No_Header/legit/2529.txt,f782598ff693ce60d1f34ed9ff764044,TmljZSBkb2luZyBidXNpbmVzcyB3aXRoIHlvdSwgTXIuIEthcGxhbi4NCg0KRnJvbTogS2FwbGFu LCBKb3JkYW4gW21haWx0bzpLYXBsYW5KQGRuYy5vcmddDQpTZW50OiBGcmlkYXksIEF1Z3VzdCAw NywgMjAxNSAxMDo0OSBBTQ0KVG86IEthcGxhbiwgSmVubmlmZXIgWS4NClN1YmplY3Q6IFJlOiBP Y3QuIDIyLTI0dGgNCg0KQmUgY29ycG9yYXRlIHdpdGggc29tZW9uZSBlbHNlLg0KDQpKb3JkYW4g S2FwbGFuDQpOYXRpb25hbCBGaW5hbmNlIERpcmVjdG9yDQpEZW1vY3JhdGljIE5hdGlvbmFsIENv bW1pdHRlZQ0KKDIwMikgNDg4LTUwMDIgKG8pIHwgKDMxMikgMzM5LTAyMjQgKGMpDQprYXBsYW5q QGRuYy5vcmc8bWFpbHRvOmthcGxhbmpAZG5jLm9yZz4NCg0KW2NpZDppbWFnZTAwMS5wbmdAMDFE MEQwRkUuQkI5ODg1NzBdDQoNCk9uIEF1ZyA3LCAyMDE1LCBhdCAxMDo0OCBBTSwgS2FwbGFuLCBK ZW5uaWZlciBZLiA8SmVubmlmZXJfWV9LYXBsYW5Ad2hmLmVvcC5nb3Y8bWFpbHRvOkplbm5pZmVy X1lfS2FwbGFuQHdoZi5lb3AuZ292Pj4gd3JvdGU6DQoNClRoZSBBbHVtbmkgQXNzb2NpYXRpb24g,TmljZSBkb2luZyBidXNpbmVzcyB3aXRoIHlvdSwgTXIuIEthcGxhbi4NCg0KRnJvbTogS2FwbGFu LCBKb3JkYW4gW21haWx0bzpLYXBsYW5KQGRuYy5vcmddDQpTZW50OiBGcmlkYXksIEF1Z3VzdCAw NywgMjAxNSAxMDo0OSBBTQ0KVG86IEthcGxhbiwgSmVubmlmZXIgWS4NClN1YmplY3Q6IFJlOiBP Y3QuIDIyLTI0dGgNCg0KQmUgY29ycG9yYXRlIHdpdGggc29tZW9uZSBlbHNlLg0KDQpKb3JkYW4g S2FwbGFuDQpOYXRpb25hbCBGaW5hbmNlIERpcmVjdG9yDQpEZW1vY3JhdGljIE5hdGlvbmFsIENv bW1pdHRlZQ0KKDIwMikgNDg4LTUwMDIgKG8pIHwgKDMxMikgMzM5LTAyMjQgKGMpDQprYXBsYW5q QGRuYy5vcmc8bWFpbHRvOmthcGxhbmpAZG5jLm9yZz4NCg0KW2NpZDppbWFnZTAwMS5wbmdAMDFE MEQwRkUuQkI5ODg1NzBdDQoNCk9uIEF1ZyA3LCAyMDE1LCBhdCAxMDo0OCBBTSwgS2FwbGFuLCBK ZW5uaWZlciBZLiA8SmVubmlmZXJfWV9LYXBsYW5Ad2hmLmVvcC5nb3Y8bWFpbHRvOkplbm5pZmVy X1lfS2FwbGFuQHdoZi5lb3AuZ292Pj4gd3JvdGU6DQoNClRoZSBBbHVtbmkgQXNzb2NpYXRpb24g aGFzIHRoZWlyIGJpZyA1MHRoIGFubml2ZXJzYXJ5IGV2ZW50IHRoaXMgd2Vla2VuZC4gIEkgZG8g bm90IGtub3cgd2hhdCBJIG5lZWQgdG8gYXR0ZW5kLCBidXQgdGhleSBoYXZlIGV2ZW5pbmcgZXZl bnRzIFRodXJzZGF5LCBGcmlkYXksIGFuZCBTYXR1cmRheS4gIEkgZGlkIG5vdCBob2xkIHRpbWUg YmVjYXVzZSBJIGFtIG5vdCBzdXJlIHdoYXQgSSBoYXZlIHRvIGF0dGVuZC4gIFBsZWFzZSBtYXJr IHlvdXIgY2FsZW5kYXIgYXMgeW91IHNlZSBmaXQuDQoNClRoYW5rIHlvdS4NCg0KDQpKZW5uaWZl ciBZZWFnZXIgS2FwbGFuDQpEaXJlY3Rvcg0KUHJlc2lkZW504oCZcyBDb21taXNzaW9uIG9uIFdo aXRlIEhvdXNlIEZlbGxvd3NoaXBzDQptYWluOiAyMDItMzk1LTQ1MjIgfCBkaXJlY3Q6IDIwMi0z OTUtNzQ3NA0KbW9iaWxlOiAyMDItNzI1LTU3NTINCmprYXBsYW5Ad2hmLmVvcC5nb3Y8bWFpbHRv OmprYXBsYW5Ad2hmLmVvcC5nb3Y DQoNCg0KDQo8aW1hZ2UwMDEuanBnPjwlM2VodHRwOi93d3cu d2hpdGVob3VzZS5nb3YvYWJvdXQvZmVsbG93cyUzYz4NCkxlYXJuIG1vcmU8JTNlaHR0cDovd3d3 LndoaXRlaG91c2UuZ292L2Fib3V0L2ZlbGxvd3MlM2M IGFib3V0IHRoZSBXaGl0ZSBIb3VzZSBG ZWxsb3dzaGlwDQojV0hGZWxsb3dzICNCZWNvbWVhV0hGICNXSEZlbGxvd3NhdEZpZnR5DQoNCg ,0,0,0,0,0,0,Legit
884,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/No_Header/legit/4365.txt,179771bcf0fbc654554fb930773f0031,We wrapped up about an hour ago . We re,We wrapped up about an hour ago. We re looking into Omaha Indianapolis Jackson Hole and Knoxville Debbie does the Comers . We ll get back to her on Friday with final proposals. Also Clayton is hyperventilating about this party this weekend. You should call him and pepper him with questions. Scott Comer Finance Chief of Staff LGBT Finance Director Mobile 865 804 5909 user domain 430 South Capitol Street SE Washington DC 20003 cid image001.png 01CF74DF.0ABF9350 Contribute here . ,0,0,0,0,0,0,Legit
233,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/No_Header/legit/4787.txt,ed8339058c2ffcfcb36a41bae2693954,VW5mb3J0dW5hdGVseSBSb2dlciBhbmQgSSBjYW5ub3QgYXR0ZW5kLiBXZSBhcmUgY29tbWl0dGVk IHRoZSBldmVuaW5nIG9mIE1heSA1Lg0KQmVzdCwNCkxpbmRhDQoNClNlbnQgZnJvbSBteSBpUGhv bmUNCg0KT24gQXByIDI3LCAyMDE2LCBhdCAxMjoyNCBQTSwgQ29sbGVlbiBDb2ZmZXkgPGNvbGxl ZW4ubS5jb2ZmZXlAZ21haWwuY29tPG1haWx0bzpjb2xsZWVuLm0uY29mZmV5QGdtYWlsLmNvbT4 IHdyb3RlOg0KDQpMaW5kYSwNCg0KVGhhbmtzIGZvciBnZXR0aW5nIGJhY2sgdG8gbWUgYW5kIHNv cnJ5IHdlIG1pc3NlZCBlYWNoIG90aGVyIHRoaXMgbW9ybmluZy4gIEFzIEkgbWVudGlvbmVkLCB0 aGUgQmFyYWNrIE9iYW1hIEZvdW5kYXRpb24gaXMgcHV0dGluZyB0b2dldGhlciBhIGRpbm5lciBv biBUaHVyc2RheSwgTWF5IDV0aCB0byBkaXNjdXNzIHRoZSB2aXNpb24gYW5kIGdvYWxzIG9mIHRo ZSBGb3VuZGF0aW9uLiAgR2l2ZW4gdGhhdCB5b3UgYW5kIFJvZ2VyIGhhdmUgYmVlbiBzdWNoIGdy ZWF0IHN1cHBvcnRlcnMgb2YgdGhlIFByZXNpZGVudCBJIHRob3VnaHQgdGhpcyBtaWdodCBiZSBz,VW5mb3J0dW5hdGVseSBSb2dlciBhbmQgSSBjYW5ub3QgYXR0ZW5kLiBXZSBhcmUgY29tbWl0dGVk IHRoZSBldmVuaW5nIG9mIE1heSA1Lg0KQmVzdCwNCkxpbmRhDQoNClNlbnQgZnJvbSBteSBpUGhv bmUNCg0KT24gQXByIDI3LCAyMDE2LCBhdCAxMjoyNCBQTSwgQ29sbGVlbiBDb2ZmZXkgPGNvbGxl ZW4ubS5jb2ZmZXlAZ21haWwuY29tPG1haWx0bzpjb2xsZWVuLm0uY29mZmV5QGdtYWlsLmNvbT4 IHdyb3RlOg0KDQpMaW5kYSwNCg0KVGhhbmtzIGZvciBnZXR0aW5nIGJhY2sgdG8gbWUgYW5kIHNv cnJ5IHdlIG1pc3NlZCBlYWNoIG90aGVyIHRoaXMgbW9ybmluZy4gIEFzIEkgbWVudGlvbmVkLCB0 aGUgQmFyYWNrIE9iYW1hIEZvdW5kYXRpb24gaXMgcHV0dGluZyB0b2dldGhlciBhIGRpbm5lciBv biBUaHVyc2RheSwgTWF5IDV0aCB0byBkaXNjdXNzIHRoZSB2aXNpb24gYW5kIGdvYWxzIG9mIHRo ZSBGb3VuZGF0aW9uLiAgR2l2ZW4gdGhhdCB5b3UgYW5kIFJvZ2VyIGhhdmUgYmVlbiBzdWNoIGdy ZWF0IHN1cHBvcnRlcnMgb2YgdGhlIFByZXNpZGVudCBJIHRob3VnaHQgdGhpcyBtaWdodCBiZSBz b21ldGhpbmcgeW91IHdvdWxkIGJlIGludGVyZXN0ZWQgaW4gYXR0ZW5kaW5nLg0KDQpJIGhhdmUg Y29waWVkIEpvcmRhbiBLYXBsYW4gb24gdGhpcyBlbWFpbC4gIEpvcmRhbiBpcyB0aGUgRE5DIEZp bmFuY2UgRGlyZWN0b3IgYnV0IGFsc28gaGVscGluZyBzZXQgdXAgdGhlIEZvdW5kYXRpb24gaW4g aGlzIGZyZWUgdGltZS4gIElmIHlvdSBhbmQgUm9nZXIgaGF2ZSBhbnkgcXVlc3Rpb25zIG9yIGFy ZSBsb29raW5nIGZvciBhbnkgYWRkaXRpb25hbCBpbmZvcm1hdGlvbiBvbiB0aGUgRm91bmRhdGlv biBoZSBpcyB0aGUgYmVzdCBwZXJzb24gZm9yIHlvdSB0byBjb25uZWN0IHdpdGguICBXZSBob3Bl IHlvdSB3aWxsIGJlIGFibGUgdG8gam9pbiB1cyENCg0KWW91IGNhbiBSU1ZQIGJ5IGNsaWNraW5n IGhlcmU6IGh0dHA6Ly9hY3QuYmFyYWNrb2JhbWFmb3VuZGF0aW9uLm9yZy9wYWdlL3MvZGlubmVy LXJzdnAtNS01PGh0dHBzOi8vdXJsZGVmZW5zZS5wcm9vZnBvaW50LmNvbS92Mi91cmw dT1odHRw LTNBX19hY3QuYmFyYWNrb2JhbWFmb3VuZGF0aW9uLm9yZ19wYWdlX3NfZGlubmVyLTJEcnN2cC0y RDUtMkQ1JmQ9Q3dNRmFRJmM9enJOZW4zSXgyc2k3OTRGT3VBNURzOU9jUFYyQU9LNk5HVU9kY1k2 V1RENCZyPTRuMk83UndHUW5uQjRwck03RUwwcW5fTi1lQVp4dHJGUnI1YVI4OEduOVEmbT02S19f SDdzbVgweUNmWldXRFdhU0otZ24zUnJLa1d2X0dtU2JMN0JISXRzJnM9dVZYenJmdWFicEJOaklO blRxNm92dG1wekdNRjRpYW9UcmNXQ1pQWkpqayZlPT4NCg0KPGJzZF9CT0ZfTWF5Ml9kaW5uZXJf aW52aXRlLUJvc3Rvbl9hYjEuanBlZz4NCg0KQmVzdCwNCg0KQ29sbGVlbg0KLS0NCkNvbGxlZW4g Q29mZmV5DQooNjAzKSA1MDgtMDY5Nw0KCi0tLS0tLS0tLS0tLS0tLS0tLS0tLS0tLS0tLS0tLS0t LS0tLS0tLS0tLS0tLS0tLS0tLS0tLS0tLS0tLS0tLS0tLS0tLS0KQnJpZ2h0IEhvcml6b25zIENo aWxkcmVuJ3MgQ2VudGVycyBMTEMuLCAyMDAgVGFsY290dCBBdmVudWUgU291dGgsIFdhdGVydG93 biBNQSAwMjQ3MiBVU0EKQnJpZ2h0IEhvcml6b25zIEZhbWlseSBTb2x1dGlvbnMgTGltaXRlZCAo Q28uIE5vLiAyMzI4Njc5KSwgci9vIDIgQ3Jvd24gCkNvdXJ0LCBSdXNoZGVuLCBOb3J0aGFtcHRv bnNoaXJlIE5OMTAgNkJTIFVLCgpUaGlzIGUtbWFpbCBhbmQgYW55IGF0dGFjaG1lbnRzIHRvIGl0 IGFyZSBpbnRlbmRlZCBvbmx5IGZvciB0aGUgYWRkcmVzc2VlIAphbmQgbWF5IGNvbnRhaW4gaW5m b3JtYXRpb24gd2hpY2ggaXMgY29uZmlkZW50aWFsIGFuZC9vciBsZWdhbGx5IHByaXZpbGVnZWQu IApJZiB5b3UgYXJlIG5vdCB0aGUgaW50ZW5kZWQgcmVjaXBpZW50LCB5b3UgYXJlIGhlcmVieSBu b3RpZmllZCB0aGF0IGFueSAKZGlzc2VtaW5hdGlvbiwgZGlzdHJpYnV0aW9uIG9yIGNvcHlpbmcg aXMgc3RyaWN0bHkgcHJvaGliaXRlZC4gSWYgeW91IGhhdmUgCnJlY2VpdmVkIHRoaXMgZS1tYWls IGluIGVycm9yLCBwbGVhc2UgY29udGFjdCB0aGUgc2VuZGVyIGltbWVkaWF0ZWx5IGFuZCAKZGVs ZXRlIHRoZSBtYXRlcmlhbCBmcm9tIGFueSBjb21wdXRlciBhbmQgYW55IHByaW50b3V0IHRoZXJl b2YuIEJyaWdodCAKSG9yaXpvbnMgY2Fubm90IGd1YXJhbnRlZSB0aGF0IHRoaXMgZS1tYWlsIGNv bW11bmljYXRpb24gaXMgc2VjdXJlIG9yIGZyZWUgCm9mIGVycm9yLiBObyBsaWFiaWxpdHkgaXMg YWNjZXB0ZWQgZm9yIGFueSB2aXJ1c2VzIG9yIGZvciBhbnkgY29ycnVwdGlvbiwgCmFtZW5kbWVu dCB0byBvciBkZWxldGlvbiBvZiBvciBmcm9tIHRoaXMgZS1tYWlsLgo ,0,0,0,0,0,0,Legit
1156,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/No_Header/legit/406.txt,411e2501b370ca5d6456abce35b8297a,If you are unable to see the message below click,If you are unable to see the message below click here to view it in a browser. CLICK HERE FOR TODAY S EDITION Exhibitors Slam Imax TWC for Crouching Tiger 2 Netflix Deal Regal AMC Cinemark Carmike chains are all opposed to playing day and date release NBCUniversal Cable Shakeup Frances Berwick Expands Role Bravo Oxygen chief adds E Esquire networks to purview E s Kolb out in restructuring Veteran Marketing Exec Jack Pan Joins Robert Simonds Studio Formerly at Disney and Summit he will serve as president of motion picture marketing Alec Baldwin Kevin Spacey to Voice Star in DWA s Boss Baby Madagascar Megamind helmer McGrath to direct comedy set for March 2016 release The Humbling The Last 5 Years Set to Open Austin Film Festival Rosewater to close event Zwick to receive Extraordinary Contribution to Film Award RECOMMENDED FOR YOU Regal Cinemark Slam Imax Weinstein Co. for Crouching Tiger 2 Netflix Deal Hollywood Reporter Regal the country s largest theater chain has wasted no time in slamming a historic deal to release The Weinstein Co. s Crouching Tiger Hidden D... Read More The Voice Recap Can Pharrell Break Blake Shelton s Country Music Reign Over the past six seasons it s been very hard for any coach on The Voice to pull a potential country star away of Blake Shelton s inherent pull but can the enigmatic Pharrell Williams finally do it At one point in Tuesday night s episode the new mentor gave it a shot. I m really happy to be a spectator for the incredible bloodbath that s about to happen said Levine. Pharrell if you pull this off you ll become my personal hero Read More You are currently subscribed to The Hollywood Reporter Daily Edition PDF newsletter as user domain Unsubscribe Newsletter Preferences Forward To A Friend Follow us on Twitter or Facebook 2014 The Hollywood Reporter. 5700 Wilshire Blvd. Los Angeles CA 90036 All rights reserved. Terms Of Use Privacy Policy ,0,0,0,0,0,0,Legit
2555,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/No_Header/legit/3410.txt,447f4ab3e480ad260bed38dcbccfad46,The interesting past of Mr. Kaspersky who is now outing,The interesting past of Mr. Kaspersky who is now outing cybercrime. domain domain February 16 2015 Put the internet to work for you. Delete or edit this Recipe ,0,0,0,0,0,0,Legit
1077,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/No_Header/legit/3201.txt,a619492e4ea6d57b80884fbc967b6c0d,But I think a new one is probably only 400,But I think a new one is probably only 400 600 Thanks Justin ,0,0,0,0,0,0,Legit
3937,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/No_Header/legit/2561.txt,aa220111036d3fbb752d16a66e2d89bd,tra l altro FYI ieri durante il meeting con il,tra l altro FYI ieri durante il meeting con il WSJ ho sottolineato al giornalista che sul tema darknet noi lavoriamo per aiutare le LEA a identificare i badguy e che questo un nuovo trend di necessit internazionel ormai ... ,0,0,0,0,0,0,Legit
3416,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/No_Header/legit/2435.txt,5b4219b085a7802295dc1215f2873ffa,For your review . Jordan Kaplan National Finance Director Democratic,For your review. Jordan Kaplan National Finance Director Democratic National Committee 202 488 5002 o 312 339 0224 c user domain ,0,0,0,0,0,0,Legit
374,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/No_Header/legit/4794.txt,1c1c439fcfbba8a3a6a427415f052539,Is this email not displaying correctly View it in your,Is this email not displaying correctly View it in your browser. SHARE THIS SHARE THIS Skimm for September 29th QUOTE OF THE DAY Charlotte s life is off to a good start New grandparents Bill and Hillary Clinton. Chelsea had a baby this weekend. Next up Vote for Hillz bibs Skimm This THINGS PEOPLE TRIED TO IGNORE HONG KONG PROTESTS THE STORY Over the weekend protests in Hong Kong turned chaotic with police in riot gear using pepper spray and teargas on crowds. WHAT S THIS ABOUT Although it s officially ruled by China Hong Kong kinda does its own thing. For the first time China recently said it would let people elect the city s leader. But a lot of people in Hong Kong think that s BS since a committee tight with the Chinese government would be the one screening the candidates. So if it looks like a Chinese proxy government and it s screened like one would it be one SO WHAT S BEEN HAPPENING Since earlier this month there have been peaceful student protests. Over the weekend the situation seriously ramped up tens of thousands of protesters showed up and many were met with tear gas from riot police. Dozens of students were arrested. Today the riot police have gone home but the protesters are still on the streets. theSKIMM This was the harshest police response in Hong Kong in almost a decade. China called the protests illegal. As for the protesters They aren t leaving. ISIS THE STORY In an interview that aired last night President Obama said that the US underestimated ISIS. You don t say HOW THE F DID WE GET HERE The US left Iraq less than three years ago after helping put a government in place training the military and leaving equipment there. In the meantime Syria s civil war happened and in the middle of sectarian strife extremist groups think al Qaeda cousins and friends found room to grow. Meanwhile Iraq s government ended up alienating a significant amount of the population giving ISIS an opening to gain traction. And now here we are. ANYTHING ELSE Also yesterday House Speaker Boehner said that the US may have no choice but to put boots on the ground in Iraq. Which is the one thing Obama s always said will never ever happen. theSKIMM While Obama would probably like to give Boehner a timeout for talking boots on the ground here s one thing they can agree on the US misjudged not only ISIS but the stability of the Iraq it left behind. History repeating itself is never fun. REPEAT AFTER ME... WHAT TO SAY WHEN SOMEONE BRINGS UP THEIR WEEKEND HIKE Meanwhile in Japan Over the weekend Japan s Mount Ontake erupted unexpectedly with at least 250 people hiking it. 36 are believed to have died. The last time Mount Ontake erupted was in the late 70s. Also in science is scary news over the weekend a swarm of mini earthquakes hit Mammoth Lakes CA. They were enough to rattle residents coffee but are apparently a part of normal life for those living near the Mammoth Mountain volcano. WHAT TO SAY WHEN YOU RE STUCK AT THE BOTTOM OF YOUR FANTASY LEAGUE S STANDINGS Well this is demoralizing. Yesterday Europe beat the US in golf s Ryder Cup for the eighth time in the last ten tournaments. The Ryder Cup is that event that happens every two years when American and Euro players face off to determine which side of the pond is dominant in all things golf. Team Euro made it happen with some help from world no. 1 Rory McIlroy. And then celebrated by pouring champagne on each other while wearing suits. Skimm This WHAT TO SAY WHEN YOU DROP YOUR COFFEE Could ve done without that. Remember last week when a man managed to scale the White House fence run across the lawn and walk inside through the unlocked front door Turns out that s not the only palm to forehead moment the Secret Service has had in the last few years. Yesterday we found out that it wasn t exactly on its A game back in November 2011 when a gunman fired at least seven shots on the White House with a semiautomatic rifle. President Obama and the First Lady weren t there at the time but Sasha was and Malia was on her way home. A Secret Service supervisor reportedly told agents to stand down thinking the gunshots were just nearby construction. It wasn t until four days later that a housekeeper noticed a few things like broken glass upstairs. The gunman was later arrested. Homeland starts next week. Skimm This WHAT TO SAY WHEN YOU GET THE RENT DEPOSIT BACK FROM YOUR OLD APARTMENT Time to do a little shopping. Japan s SoftBank has some extra cash money on hand thanks to its stake in Alibaba reminder biggest IPO ever . And it s going shopping. Over the weekend we found out SoftBank is in talks to buy DreamWorks Animation in a deal that would reportedly be valued at 3.4 billion. DreamWorks CEO Jeffrey Katzenberg has been looking for a buyer for the Hollywood studio which has struggled at the box office lately. DreamWorks is an attractive company for Softbank which is looking for media content to offer on its mobile networks. There have been worse things to experience on your morning commute than That ll do donkey. Skimm This WHAT TO SAY WHEN YOU HAVE NOTHING ELSE TO SAY George Clooney got married. Skimm This THING TO KNOW Bill Gross Legendary co founder of a giant bond fund called PIMCO. Also really loved his cat. Nickname Bond King. The King took off the crown last week after decades as the head of his company. SKIMM SHARE Skimm is all around. Or it should be. Just click to share it. SKIMM BIRTHDAYS Skimm bassador Harleen Marwah Los Angeles CA Skimm bassador Emma Kasarsky Nashville TN Skimm bassador Kaitlin Knauss West Chester PA Skimm bassador Carrie Twersky Evanston IL Hannah Scheckelhoff New York NY Adrienne Rich St. Louis MO Aadya Sharma New York NY Christelle Dorcil Stamford CT Cal Hirschel New York NY Deva Karam Palo Alto CA Emily Ruf Chicago IL Jenni Kulfan Surprise AZ Jennifer Thomas Sherman Oaks CA Jess Drew New York NY Keerthana Velappan Cary NC Molly Gilmore New York NY Kourtney Hanrahan Greensboro NC Peter Posada New Haven CT Caroline Maggard New York NY Caitlyn Wigler Livingston NJ Michelle Manket New York NY Hannah Hassler Denver CO Jada Hawkins New Orleans LA Leila White Raleigh NC Lindsey McKenna Fairfield CT Mike Valentine Lynchburg VA Renae Black New Orleans LA Sara Hiller Wantagh NY Scott Wigler Livingston NJ Shira Brenman Chicago IL Victoria Urso New York NY Vivian Barbiero Old Tappan NJ Chelsea Tew Salt Lake City UT Meredith Ross Athens GA Ryan Dempsey Austin TX Sarah Cohen Miami FL Danielle Wilson New York NY Olivia Ifergan Chicago IL Skimm d something we missed SHARE FOLLOW US Facebook Twitter Tumblr Instagram Pinterest Copyright 2014 theSkimm All rights reserved. You are receiving this daily Skimm because you opted in at our website Unsubscribe user domain from this list Our mailing address is theSkimm30 East 20th StreetNew York NY 10003 ,0,0,0,0,0,0,Legit
